,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,34,34 - Which of these restaurant types do you regularly eat at?,Coffee Shops,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,34,34 - Which of these restaurant types do you regularly eat at?,Pizza,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,34,34 - Which of these restaurant types do you regularly eat at?,"Rice, regular meals",14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,34,34 - Which of these restaurant types do you regularly eat at?,street stall or hawker food,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,35,35 - Which countries' cuisine do you often choose for eating out?,Chinese cuisine,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,35,35 - Which countries' cuisine do you often choose for eating out?,Japanese cuisine,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,35,35 - Which countries' cuisine do you often choose for eating out?,Korean cuisine,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,36,36 - Where do you do most of your grocery shopping?,"Supermarket (Tops, Villa, Foodland)",14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,37,37 - Which of these international TV channels do you regularly watch?,Asian Food Channel AFC,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,37,37 - Which of these international TV channels do you regularly watch?,Cartoon Network,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,37,37 - Which of these international TV channels do you regularly watch?,Disney Channel,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,37,37 - Which of these international TV channels do you regularly watch?,HBO,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,37,37 - Which of these international TV channels do you regularly watch?,MTV,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,37,37 - Which of these international TV channels do you regularly watch?,Star Movies,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,38,38 - Which device do you normally watch TV channels on the most?,Standard TV,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,40,40 - What are your top 3 types of TV channel shows to watch?,Cartoon,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,40,40 - What are your top 3 types of TV channel shows to watch?,"Lifestyle, fashion, beauty shows",14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,40,40 - What are your top 3 types of TV channel shows to watch?,"Reality shows, eg The Voice",14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,42,42 - Which social media do you use for more than 5 hours a week?,Facebook,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,42,42 - Which social media do you use for more than 5 hours a week?,Instagram,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,42,42 - Which social media do you use for more than 5 hours a week?,SnapChat,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,43,43 - Do you smoke?,No,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,45,45 - Do you drink alcohol?,Yes,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,49,49 - What sports do you like to watch on TV?,I don’t regularly watch sports on TV,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,54,54 - What sports events do you regularly attend?,I don’t regularly attend sports events,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,55,55 - What sports do you regularly play?,I don’t regularly play sports,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,56,56 - How many times a month do you usually exercise or play a sport?,Less Frequent,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,57,57 - How would you describe your diet?,Omnivore - I eat everything,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,58,58 - What is your marital status?,Single,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,63,63 - Do you have any children?,I have no children,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,73,73 - Which of the following best describes your major or main field of study? ,"Finance,Accounting",14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,78,78 - Which best describes your main occupation?,Student,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,81,81 - What is your level at work?,None of above is applicable,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,85,85 - Which of these do you have?,None of these,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,86,86 - Which of these high tech devices do you have?,"Digital music player (eg. iPod, MP3 Player)",14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,86,86 - Which of these high tech devices do you have?,Laptop,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Global,86,86 - Which of these high tech devices do you have?,Tablet/Ipad,14/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,59,59 - Where do you currently reside?,Metro Manila,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,60,60 - What is your position in the household?,Daughter,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,61,61 - What type of household do you live in?,Single/Nuclear family,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,62,62 - How many in total are living in your household?,2,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,64,64 - In which of the following ranges does your monthly HOUSEHOLD INCOME fall under?,"10,001-15,000",13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,65,65 - Have you been accepting any form of financial assistance from abroad in the past year?,Yes,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,66,66 - Does your household own a car?,No,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,67,67 - Which of the following do you have in your household?,Airconditioner,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,67,67 - Which of the following do you have in your household?,Colored TV,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,67,67 - Which of the following do you have in your household?,Electricity,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,67,67 - Which of the following do you have in your household?,Microwave oven,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,67,67 - Which of the following do you have in your household?,Refrigerator,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,67,67 - Which of the following do you have in your household?,Running water,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,67,67 - Which of the following do you have in your household?,Washing machine,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,68,"68 - In the past month, did you pay or hire a transportation to school for any member of your household?",No,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,69,69 - Has anyone from your household travelled by plane in the past month?,No,13/09/2017
,3161,Female,20,Philippines,Filipino,08/10/2016,11/12/2017,JFINEX-PUP,Profiling Philippines,70,70 - Did you have PAID helpers in your household in the past month?,No,13/09/2017
